2011,MUBENDE,"ST.CHARLES LWANGA SS,MUBENDE",103,35.9,50.5,11.7,0,0,0,1.9,50,22,58,18,0,0,0,2,53,49.1,43.4,5.7,0,0,0,1.9
2011,KAYUNGA,KANJUKI SECONDARY SCHOOL,176,35.8,38.1,17.6,8.5,0,0,0,89,25.8,40.4,22.5,11.2,0,0,0,87,46,35.6,12.6,5.7,0,0,0
2011,KAMPALA,"GREENHILL ACADEMY,KAMPALA",70,35.7,45.7,14.3,4.3,0,0,0,32,31.3,40.6,28.1,0,0,0,0,38,39.5,50,2.6,7.9,0,0,0
2011,RAKAI,MBUYE FARM SCHOOL,72,34.7,36.1,25,4.2,0,0,0,39,25.6,35.9,33.3,5.1,0,0,0,33,45.5,36.4,15.2,3,0,0,0
2011,KAMPALA,PRINCESS DIANA HIGH SCHOOL,29,34.5,41.4,20.7,0,0,0,3.4,11,0,72.7,27.3,0,0,0,0,18,55.6,22.2,16.7,0,0,0,5.6
2011,KABAROLE,KYEBAMBE GIRLS' SECONDARY SCHOOL,175,34.3,51.4,12.6,1.7,0,0,0,175,34.3,51.4,12.6,1.7,0,0,0,0,0,0,0,0,0,0,0
2011,BUTAMBALA,BULO PARENTS SECONDARY SCHOOL,216,34.3,39.8,17.6,6.5,0,0,1.9,106,25.5,43.4,21.7,7.5,0,0,1.9,110,42.7,36.4,13.6,5.5,0,0,1.8
2011,MUKONO,"SEETA HILL COLLEGE,MUKONO",41,34.1,36.6,19.5,7.3,0,2.4,0,20,15,60,25,0,0,0,0,21,52.4,14.3,14.3,14.3,0,4.8,0
2011,MUKONO,"ST.LAWRENCE SECONDARY SCHOOL,SSONDE",97,34,42.3,17.5,6.2,0,0,0,54,24.1,48.1,18.5,9.3,0,0,0,43,46.5,34.9,16.3,2.3,0,0,0
2011,KAMPALA,KYAMBOGO COLLEGE SCHOOL,237,33.8,41.8,19.4,4.6,0,0,0.4,62,25.8,54.8,16.1,3.2,0,0,0,175,36.6,37.1,20.6,5.1,0,0,0.6
2011,MITYANA,"CENTRAL COLLEGE,MITYANA",221,33.5,37.1,14.9,13.1,0,0,1.4,115,27.8,28.7,23.5,17.4,0,0,2.6,106,39.6,46.2,5.7,8.5,0,0,0
2011,MUKONO,"BISHOP'S SENIOR SCHOOL,MUKONO",239,33.5,46.4,17.6,2.5,0,0,0,113,21.2,53.1,23.9,1.8,0,0,0,126,44.4,40.5,11.9,3.2,0,0,0
2011,RUBIRIZI,KICHWAMBA HIGH SCHOOL,99,33.3,39.4,22.2,4,0,0,1,46,17.4,43.5,34.8,4.3,0,0,0,53,47.2,35.8,11.3,3.8,0,0,1.9
2011,KAMPALA,"NEWCASTLE HIGH SCHOOL,KANSANGA",42,33.3,23.8,23.8,16.7,0,0,2.4,20,20,20,30,30,0,0,0,22,45.5,27.3,18.2,4.5,0,0,4.5
2011,MUKONO,"MANHATTAN SS,KIYUNGA MUKONO",15,33.3,33.3,33.3,0,0,0,0,7,14.3,42.9,42.9,0,0,0,0,8,50,25,25,0,0,0,0
2011,KAMPALA,"ST.PETER'S SECONDARY SCHOOL,NSAMBYA",190,33.2,44.2,18.4,4.2,0,0,0,66,25.8,53,18.2,3,0,0,0,124,37.1,39.5,18.5,4.8,0,0,0
2011,WAKISO,ST.LAWRENCE CITIZENS HIGH SCHOOL HORIZON,97,33,38.1,20.6,6.2,0,0,2.1,96,32.3,38.5,20.8,6.3,0,0,2.1,1,100,0,0,0,0,0,0
2011,BUTAMBALA,KIBIBI SECONDARY SCHOOL,180,32.8,40.6,20,5.6,0,0,1.1,73,32.9,31.5,30.1,4.1,0,0,1.4,107,32.7,46.7,13.1,6.5,0,0,0.9
2011,MBARARA,"CLEVERLAND HIGH SCHOOL,MBARARA",92,32.6,54.3,12,1.1,0,0,0,35,14.3,60,22.9,2.9,0,0,0,57,43.9,50.9,5.3,0,0,0,0
